# Russian orthographic reform map:  old<TAB>2026<TAB>era
# Curated seed + corpus-mined drift. Expandable. 7709 forms.
доказываніе	доказывание	1918-i
докладъ	доклад	1918-hardsign
докладываюцій	докладываюций	1918-i
долгихъ	долгих	1918-hardsign
долговъ	долгов	1918-hardsign
долголѣтія	долголетия	1918-yat
долгомъ	долгом	1918-hardsign
долготѣ	долготе	1918-yat
долгъ	долг	1918-hardsign
долгій	долгий	1918-i
долгѣ	долге	1918-yat
долженствующій	долженствующий	1918-i
долженъ	должен	1918-hardsign
должникъ	должник	1918-hardsign
должнымъ	должным	1918-hardsign
должныхъ	должных	1918-hardsign
долямъ	долям	1918-hardsign
долѣ	доле	1918-yat
домашнихъ	домашних	1918-hardsign
домашній	домашний	1918-i
домашнія	домашния	1918-i
домовъ	домов	1918-hardsign
домомъ	домом	1918-hardsign
домъ	дом	1918-hardsign
домѣ	доме	1918-yat
дополненіе	дополнение	1918-i
дополненія	дополнения	1918-i
допускаюцій	допускаюций	1918-i
допускающій	допускающий	1918-i
допущенію	допущению	1918-i
дорогимъ	дорогим	1918-hardsign
дорогихъ	дорогих	1918-hardsign
дорогѣ	дороге	1918-yat
досадующій	досадующий	1918-i
досаждающій	досаждающий	1918-i
доспѣхи	доспехи	1918-yat
доставленіе	доставление	1918-i
доставляющіе	доставляющие	1918-i
доставляющій	доставляющий	1918-i
достаточнымъ	достаточным	1918-hardsign
достигающій	достигающий	1918-i
достигнувшій	достигнувший	1918-i
достигнувъ	достигнув	1918-hardsign
достигшій	достигший	1918-i
достиженіе	достижение	1918-i
достиженіи	достижении	1918-i
достиженію	достижению	1918-i
достовѣрное	достоверное	1918-yat
достовѣрность	достоверность	1918-yat
достовѣрный	достоверный	1918-yat
достовѣрнымъ	достоверным	1918-yat
достовѣрныя	достоверныя	1918-yat
достоинствамъ	достоинствам	1918-hardsign
достоинствахъ	достоинствах	1918-hardsign
достоинствомъ	достоинством	1918-hardsign
достоинствъ	достоинств	1918-hardsign
достоинъ	достоин	1918-hardsign
достойнымъ	достойным	1918-hardsign
достойнѣйшій	достойнейший	1918-yat
достопочтенныхъ	достопочтенных	1918-hardsign
достопочтеннѣйшіе	достопочтеннейшие	1918-yat
достояніемъ	достоянием	1918-i
доступъ	доступ	1918-hardsign
досугъ	досуг	1918-hardsign
доходъ	доход	1918-hardsign
дошедшій	дошедший	1918-i
доящій	доящий	1918-i
драгоцѣннага	драгоценнага	1918-yat
драгоцѣннаго	драгоценнаго	1918-yat
драгоцѣнное	драгоценное	1918-yat
драгоцѣнностей	драгоценностей	1918-yat
драгоцѣнности	драгоценности	1918-yat
драгоцѣнностью	драгоценностью	1918-yat
драгоцѣнностями	драгоценностями	1918-yat
драгоцѣнные	драгоценные	1918-yat
драгоцѣнный	драгоценный	1918-yat
драгоцѣнныхъ	драгоценных	1918-yat
драгоцѣнныя	драгоценныя	1918-yat
драматическихъ	драматических	1918-hardsign
драматическомъ	драматическом	1918-hardsign
драмахъ	драмах	1918-hardsign
драмѣ	драме	1918-yat
древнихъ	древних	1918-hardsign
древнѣйшихъ	древнейших	1918-yat
древнѣйшія	древнейшия	1918-yat
дремучій	дремучий	1918-i
дробленіе	дробление	1918-i
дрожаніе	дрожание	1918-i
дрожащій	дрожащий	1918-i
дротикъ	дротик	1918-hardsign
другимъ	другим	1918-hardsign
другихъ	других	1918-hardsign
другомъ	другом	1918-hardsign
другъ	друг	1918-hardsign
другіе	другие	1918-i
другія	другия	1918-i
дружелюбія	дружелюбия	1918-i
дружескій	дружеский	1918-i
думаніе	думание	1918-i
думаютъ	думают	1918-hardsign
думаюцій	думаюций	1918-i
думающій	думающий	1918-i
дупеніе	дупение	1918-i
дуракъ	дурак	1918-hardsign
дурнымъ	дурным	1918-hardsign
дурныхъ	дурных	1918-hardsign
духамъ	духам	1918-hardsign
духовъ	духов	1918-hardsign
духомъ	духом	1918-hardsign
духъ	дух	1918-hardsign
духѣ	духе	1918-yat
душевныхъ	душевных	1918-hardsign
душеніе	душение	1918-i
душѣ	душе	1918-yat
дующій	дующий	1918-i
дыбомъ	дыбом	1918-hardsign
дымъ	дым	1918-hardsign
дыханіе	дыхание	1918-i
дыханія	дыхания	1918-i
дышащій	дышащий	1918-i
дюймовъ	дюймов	1918-hardsign
дюймъ	дюйм	1918-hardsign
дятелъ	дятел	1918-hardsign
діаграмма	диаграмма	1918-i
діадима	диадима	1918-i
діаметръ	диаметр	1918-i
дѣва	дева	1918-yat
дѣвица	девица	1918-yat
дѣвицей	девицей	1918-yat
дѣвочка	девочка	1918-yat
дѣвственная	девственная	1918-yat
дѣвушек	девушек	1918-yat
дѣвушка	девушка	1918-yat
дѣвъ	дев	1918-yat
дѣдъ	дед	1918-yat
дѣепр	деепр	1918-yat
дѣепреч	деепреч	1918-yat
дѣеприч	дееприч	1918-yat
дѣетрич	деетрич	1918-yat
дѣйств	действ	1918-yat
дѣйствие	действие	1918-yat
дѣйствительно	действительно	1918-yat
дѣйствительное	действительное	1918-yat
дѣйствительной	действительной	1918-yat
дѣйствительному	действительному	1918-yat
дѣйствительности	действительности	1918-yat
дѣйствительность	действительность	1918-yat
дѣйствительный	действительный	1918-yat
дѣйствительнымъ	действительным	1918-yat
дѣйствованіе	действование	1918-yat
дѣйствовать	действовать	1918-yat
дѣйствущій	действущий	1918-yat
дѣйствующими	действующими	1918-yat
дѣйствующимъ	действующим	1918-yat
дѣйствующихъ	действующих	1918-yat
дѣйствующій	действующий	1918-yat
дѣйствіе	действие	1918-yat
дѣйствія	действия	1918-yat
дѣйствіямъ	действиям	1918-yat
дѣйствіяхъ	действиях	1918-yat
дѣл	дел	1918-yat
дѣла	дела	1918-yat
дѣлаемо	делаемо	1918-yat
дѣлаемое	делаемое	1918-yat
дѣлаемый	делаемый	1918-yat
дѣлаемыхъ	делаемых	1918-yat
дѣлаемыя	делаемыя	1918-yat
дѣлается	делается	1918-yat
дѣлали	делали	1918-yat
дѣлами	делами	1918-yat
дѣламъ	делам	1918-yat
дѣланіе	делание	1918-yat
дѣланію	деланию	1918-yat
дѣланія	делания	1918-yat
дѣлать	делать	1918-yat
дѣлаться	делаться	1918-yat
дѣлаются	делаются	1918-yat
дѣлающій	делающий	1918-yat
дѣлающійся	делающийся	1918-yat
дѣлающія	делающия	1918-yat
дѣлая	делая	1918-yat
дѣлежу	дележу	1918-yat
дѣленіе	деление	1918-yat
дѣлимое	делимое	1918-yat
дѣлимый	делимый	1918-yat
дѣлитель	делитель	1918-yat
дѣлить	делить	1918-yat
дѣло	дело	1918-yat
дѣловой	деловой	1918-yat
дѣломъ	делом	1918-yat
дѣлу	делу	1918-yat
дѣлъ	дел	1918-yat
дѣльный	дельный	1918-yat
дѣльным	дельным	1918-yat
дѣльнымъ	дельным	1918-yat
дѣлѣ	деле	1918-yat
дѣприч	деприч	1918-yat
дѣтей	детей	1918-yat
дѣти	дети	1918-yat
дѣтище	детище	1918-yat
дѣтскаго	детскаго	1918-yat
дѣтскихъ	детских	1918-yat
дѣтское	детское	1918-yat
дѣтской	детской	1918-yat
дѣтскій	детский	1918-yat
дѣтства	детства	1918-yat
дѣтство	детство	1918-yat
дѣтьми	детьми	1918-yat
дѣтямъ	детям	1918-yat
дѣтях	детях	1918-yat
дѣянія	деяния	1918-yat
дѣятелемъ	деятелем	1918-yat
дѣятель	деятель	1918-yat
дѣятельности	деятельности	1918-yat
дѣятельность	деятельность	1918-yat
дѣятельный	деятельный	1918-yat
дѣятельнымъ	деятельным	1918-yat
евнухъ	евнух	1918-hardsign
единодушіе	единодушие	1918-i
ежемѣсячное	ежемесячное	1918-yat
ездилъ	ездил	1918-hardsign
енокъ	енок	1918-hardsign
еніе	ение	1918-i
ерникъ	ерник	1918-hardsign
естественномъ	естественном	1918-hardsign
естественнымъ	естественным	1918-hardsign
естественныхъ	естественных	1918-hardsign
етъ	ет	1918-hardsign
ецъ	ец	1918-hardsign
жаворонокъ	жаворонок	1918-hardsign
жаждущій	жаждущий	1918-i
жалкій	жалкий	1918-i
жалобамъ	жалобам	1918-hardsign
жалобщикъ	жалобщик	1918-hardsign
жалованіе	жалование	1918-i
жалованія	жалования	1918-i
жареніе	жарение	1918-i
жаркій	жаркий	1918-i
жаръ	жар	1918-hardsign
жарятъ	жарят	1918-hardsign
жасминъ	жасмин	1918-hardsign
жатіе	жатие	1918-i
жгучій	жгучий	1918-i
желаетъ	желает	1918-hardsign
желаніе	желание	1918-i
желаніемъ	желанием	1918-i
желаній	желаний	1918-i
желанію	желанию	1918-i
желанія	желания	1918-i
желаніямъ	желаниям	1918-i
желаютъ	желают	1918-hardsign
желающимъ	желающим	1918-hardsign
желающій	желающий	1918-i
желающійзнать	желающийзнать	1918-i
железахъ	железах	1918-hardsign
железъ	желез	1918-hardsign
желудокъ	желудок	1918-hardsign
желѣза	железа	1918-yat
желѣзная	железная	1918-yat
желѣзный	железный	1918-yat
желѣзнымъ	железным	1918-yat
желѣзныя	железныя	1918-yat
желѣзо	железо	1918-yat
женатъ	женат	1918-hardsign
женившійся	женившийся	1918-i
женихъ	жених	1918-hardsign
женскимъ	женским	1918-hardsign
женскихъ	женских	1918-hardsign
женскомъ	женском	1918-hardsign
женскій	женский	1918-i
женщинамъ	женщинам	1918-hardsign
женщинахъ	женщинах	1918-hardsign
женщинъ	женщин	1918-hardsign
женщинѣ	женщине	1918-yat
женъ	жен	1918-hardsign
женѣ	жене	1918-yat
жеребенокъ	жеребенок	1918-hardsign
жеребецъ	жеребец	1918-hardsign
жертвенникъ	жертвенник	1918-hardsign
жертвенномъ	жертвенном	1918-hardsign
жертвеннымъ	жертвенным	1918-hardsign
жертвоприношеніе	жертвоприношение	1918-i
жертвоприношеніи	жертвоприношении	1918-i
жертвоприношеній	жертвоприношений	1918-i
жертвоприношенія	жертвоприношения	1918-i
жертвоприношеніями	жертвоприношениями	1918-i
жертвоприношеніяхъ	жертвоприношениях	1918-i
жертвующій	жертвующий	1918-i
жертвъ	жертв	1918-hardsign
жертвѣ	жертве	1918-yat
жесткій	жесткий	1918-i
жестокій	жестокий	1918-i
жестъ	жест	1918-hardsign
живетъ	живет	1918-hardsign
живописецъ	живописец	1918-hardsign
животнымъ	животным	1918-hardsign
животныхъ	животных	1918-hardsign
животѣ	животе	1918-yat
живупцій	живупций	1918-i
живутъ	живут	1918-hardsign
живуццій	живуцций	1918-i
живущихъ	живущих	1918-hardsign
живущій	живущий	1918-i
жившій	живший	1918-i
живъ	жив	1918-hardsign
живымъ	живым	1918-hardsign
живыхъ	живых	1918-hardsign
жидкій	жидкий	1918-i
жизненныхъ	жизненных	1918-hardsign
жизнію	жизнию	1918-i
жилищемъ	жилищем	1918-hardsign
жилъ	жил	1918-hardsign
жиръ	жир	1918-hardsign
житейскимъ	житейским	1918-hardsign
жрецевъ	жрецев	1918-hardsign
жрецовъ	жрецов	1918-hardsign
жрецъ	жрец	1918-hardsign
жужжаніе	жужжание	1918-i
жужжащій	жужжащий	1918-i
журчаніе	журчание	1918-i
забавамъ	забавам	1918-hardsign
забавахъ	забавах	1918-hardsign
забавляющійся	забавляющийся	1918-i
забавникъ	забавник	1918-hardsign
забвеніе	забвение	1918-i
забвенію	забвению	1918-i
заблуждающійся	заблуждающийся	1918-i
заблужденіе	заблуждение	1918-i
заблужденія	заблуждения	1918-i
заборъ	забор	1918-hardsign
заботъ	забот	1918-hardsign
заботящійся	заботящийся	1918-i
забывшій	забывший	1918-i
заведеннымъ	заведенным	1918-hardsign
завидующій	завидующий	1918-i
зависимомъ	зависимом	1918-hardsign
зависящимъ	зависящим	1918-hardsign
зависящій	зависящий	1918-i
завитокъ	завиток	1918-hardsign
завладѣли	завладели	1918-yat
завлеканіе	завлекание	1918-i
заводъ	завод	1918-hardsign
завтрешній	завтрешний	1918-i
завязываютъ	завязывают	1918-hardsign
завѣдываніе	заведывание	1918-yat
завѣдыванія	заведывания	1918-yat
завѣдывающаго	заведывающаго	1918-yat
завѣдывающее	заведывающее	1918-yat
завѣдывающій	заведывающий	1918-yat
заглавіе	заглавие	1918-i
заглавіемъ	заглавием	1918-i
заговаривающій	заговаривающий	1918-i
заговоривающій	заговоривающий	1918-i
заговоръ	заговор	1918-hardsign
заграждаетъ	заграждает	1918-hardsign
загривокъ	загривок	1918-hardsign
задержаніе	задержание	1918-i
задержанія	задержания	1918-i
задній	задний	1918-i
задумалъ	задумал	1918-hardsign
задумывающій	задумывающий	1918-i
задѣваніе	задевание	1918-yat
зажигающій	зажигающий	1918-i
заигрываніе	заигрывание	1918-i
заикающійся	заикающийся	1918-i
займодавцемъ	займодавцем	1918-hardsign
закладныхъ	закладных	1918-hardsign
закладъ	заклад	1918-hardsign
заклинаніе	заклинание	1918-i
заклинаній	заклинаний	1918-i
заклинанія	заклинания	1918-i
заклинаніяхъ	заклинаниях	1918-i
заклинающій	заклинающий	1918-i
заключаюцій	заключаюций	1918-i
заключающихъ	заключающих	1918-hardsign
заключающій	заключающий	1918-i
заключающійся	заключающийся	1918-i
заключеніе	заключение	1918-i
заключеніи	заключении	1918-i
заключенію	заключению	1918-i
заключенія	заключения	1918-i
заключивъ	заключив	1918-hardsign
законамъ	законам	1918-hardsign
законахъ	законах	1918-hardsign
законовъ	законов	1918-hardsign
законовѣдѣніе	законоведение	1918-yat
закономъ	законом	1918-hardsign
законъ	закон	1918-hardsign
законѣ	законе	1918-yat
закоренѣлая	закоренелая	1918-yat
закрывающій	закрывающий	1918-i
залогъ	залог	1918-hardsign
заломъ	залом	1918-hardsign
залъ	зал	1918-hardsign
замедленіе	замедление	1918-i
замокъ	замок	1918-hardsign
замолкающій	замолкающий	1918-i
замолчавшій	замолчавший	1918-i
замолчаніе	замолчание	1918-i
замужъ	замуж	1918-hardsign
замѣна	замена	1918-yat
замѣнъ	замен	1918-yat
замѣняющая	заменяющая	1918-yat
замѣняющее	заменяющее	1918-yat
замѣтилъ	заметил	1918-yat
замѣчали	замечали	1918-yat
замѣчательно	замечательно	1918-yat
замѣчать	замечать	1918-yat
замѣчая	замечая	1918-yat
замѣченный	замеченный	1918-yat
замѣчено	замечено	1918-yat
замѣшательство	замешательство	1918-yat
замѣшательствѣ	замешательстве	1918-yat
занавѣс	занавес	1918-yat
занавѣса	занавеса	1918-yat
занимающихъ	занимающих	1918-hardsign
занимающій	занимающий	1918-i
занимающійся	занимающийся	1918-i
занятіе	занятие	1918-i
занятій	занятий	1918-i
занятія	занятия	1918-i
западъ	запад	1918-hardsign
западѣ	западе	1918-yat
запасъ	запас	1918-hardsign
запахъ	запах	1918-hardsign
запирающійся	запирающийся	1918-i
записываетъ	записывает	1918-hardsign
записываніе	записывание	1918-i
заплативъ	заплатив	1918-hardsign
заплетавщійся	заплетавщийся	1918-i
запоръ	запор	1918-hardsign
запреценіе	запрецение	1918-i
запрещающій	запрещающий	1918-i
запрещеніе	запрещение	1918-i
запрещенію	запрещению	1918-i
запястіе	запястие	1918-i
зародившійся	зародившийся	1918-i
зародышъ	зародыш	1918-hardsign
зарождающійся	зарождающийся	1918-i
заслуживащій	заслуживащий	1918-i
заслуживающій	заслуживающий	1918-i
засовъ	засов	1918-hardsign
засохішій	засохиший	1918-i
заставляетъ	заставляет	1918-hardsign
заставляютъ	заставляют	1918-hardsign
заставляющій	заставляющий	1918-i
заступникъ	заступник	1918-hardsign
заступъ	заступ	1918-hardsign
засыхающій	засыхающий	1918-i
засѣянное	засеянное	1918-yat
засѣянный	засеянный	1918-yat
затмившійся	затмившийся	1918-i
затмѣніе	затмение	1918-yat
затопивъ	затопив	1918-hardsign
затрудненіе	затруднение	1918-i
затрудненій	затруднений	1918-i
затрудненія	затруднения	1918-i
затруднительномъ	затруднительном	1918-hardsign
затрудняющій	затрудняющий	1918-i
затылкѣ	затылке	1918-yat
затылокъ	затылок	1918-hardsign
захватъ	захват	1918-hardsign
захватываніе	захватывание	1918-i
захватывающій	захватывающий	1918-i
захожденіе	захождение	1918-i
захожденіи	захождении	1918-i
захожденія	захождения	1918-i
зацѣпляютъ	зацепляют	1918-yat
зацѣпляющій	зацепляющий	1918-yat
зачатіе	зачатие	1918-i
зачатія	зачатия	1918-i
зашедшій	зашедший	1918-i
зашумѣвъ	зашумев	1918-yat
защитниковъ	защитников	1918-hardsign
защитникъ	защитник	1918-hardsign
защищающій	защищающий	1918-i
защищеніе	защищение	1918-i
защищенія	защищения	1918-i
заяцъ	заяц	1918-hardsign
званіе	звание	1918-i
званіемъ	званием	1918-i
званію	званию	1918-i
званія	звания	1918-i
звенящій	звенящий	1918-i
звенящія	звенящия	1918-i
звонъ	звон	1918-hardsign
звукахъ	звуках	1918-hardsign
звуковъ	звуков	1918-hardsign
звукомъ	звуком	1918-hardsign
звукъ	звук	1918-hardsign
звукѣ	звуке	1918-yat
звучавшій	звучавший	1918-i
звучаніе	звучание	1918-i
звучащій	звучащий	1918-i
звѣзда	звезда	1918-yat
звѣздами	звездами	1918-yat
звѣздный	звездный	1918-yat
звѣздъ	звезд	1918-yat
звѣзды	звезды	1918-yat
звѣрамъ	зверам	1918-yat
звѣрей	зверей	1918-yat
звѣринецъ	зверинец	1918-yat
звѣрками	зверками	1918-yat
звѣроловъ	зверолов	1918-yat
звѣрскій	зверский	1918-yat
звѣрь	зверь	1918-yat
звѣря	зверя	1918-yat
звѣрями	зверями	1918-yat
зданіе	здание	1918-i
зданія	здания	1918-i
здоровымъ	здоровым	1918-hardsign
здѣсь	здесь	1918-yat
здѣшнаго	здешнаго	1918-yat
здѣшней	здешней	1918-yat
здѣшнему	здешнему	1918-yat
здѣшняго	здешняго	1918-yat
здѣшній	здешний	1918-yat
здѣшіняго	здешиняго	1918-yat
зеленымъ	зеленым	1918-hardsign
зеленѣть	зеленеть	1918-yat
зеленѣющій	зеленеющий	1918-yat
земледѣлецъ	земледелец	1918-yat
земледѣльцевъ	земледельцев	1918-yat
земледѣльчества	земледельчества	1918-yat
земледѣліе	земледелие	1918-yat
землетрясеніе	землетрясение	1918-i
землетрясеніемъ	землетрясением	1918-i
землѣ	земле	1918-yat
зеренъ	зерен	1918-hardsign
зеркалѣ	зеркале	1918-yat
зернахъ	зернах	1918-hardsign
зимній	зимний	1918-i
зловѣщею	зловещею	1918-yat
зловѣщій	зловещий	1918-yat
злодѣй	злодей	1918-yat
злонравіе	злонравие	1918-i
злословящій	злословящий	1918-i
злословіе	злословие	1918-i
злыхъ	злых	1918-hardsign
змѣ	зме	1918-yat
змѣевъ	змеев	1918-yat
змѣевый	змеевый	1918-yat
змѣемъ	змеем	1918-yat
змѣи	змеи	1918-yat
змѣиная	змеиная	1918-yat
змѣиный	змеиный	1918-yat
змѣй	змей	1918-yat
змѣю	змею	1918-yat
змѣя	змея	1918-yat
знаковъ	знаков	1918-hardsign
знакомъ	знаком	1918-hardsign
знакомыхъ	знакомых	1918-hardsign
знакъ	знак	1918-hardsign
знакѣ	знаке	1918-yat
знаменемъ	знаменем	1918-hardsign
знаменитымъ	знаменитым	1918-hardsign
знаменитѣйшимъ	знаменитейшим	1918-yat
знаменосецъ	знаменосец	1918-hardsign
знаменіе	знамение	1918-i
знаніе	знание	1918-i
знаніемъ	знанием	1918-i
знаній	знаний	1918-i
знанія	знания	1918-i
знаніями	знаниями	1918-i
знаніяхъ	знаниях	1918-i
знатномъ	знатном	1918-hardsign
знатныхъ	знатных	1918-hardsign
значащій	значащий	1918-i
значеніе	значение	1918-i
значеніемъ	значением	1918-i
значеніи	значении	1918-i
значеній	значений	1918-i
значенія	значения	1918-i
значеніям	значениям	1918-i
значеніяхъ	значениях	1918-i
значитъ	значит	1918-hardsign
значущій	значущий	1918-i
знающій	знающий	1918-i
зовущій	зовущий	1918-i
зовъ	зов	1918-hardsign
зовѣ	зове	1918-yat
зодіака	зодиака	1918-i
зодіакальнаго	зодиакальнаго	1918-i
золотомъ	золотом	1918-hardsign
золотыхъ	золотых	1918-hardsign
зонтикъ	зонтик	1918-hardsign
зрящій	зрящий	1918-i
зрѣлаго	зрелаго	1918-yat
зрѣлость	зрелость	1918-yat
зрѣлый	зрелый	1918-yat
зрѣлыхъ	зрелых	1918-yat
зрѣніе	зрение	1918-yat
зрѣнію	зрению	1918-yat
зрѣнія	зрения	1918-yat
зубнымѣ	зубныме	1918-yat
зубомъ	зубом	1918-hardsign
зубъ	зуб	1918-hardsign
зіяніе	зияние	1918-i
зіяющій	зияющий	1918-i
зѣваніе	зевание	1918-yat
игралъ	играл	1918-hardsign
игральныхъ	игральных	1918-hardsign
играхъ	играх	1918-hardsign
играютъ	играют	1918-hardsign
играющихъ	играющих	1918-hardsign
играющій	играющий	1918-i
игрокъ	игрок	1918-hardsign
игръ	игр	1918-hardsign
игрѣ	игре	1918-yat
идамъ	идам	1918-hardsign
идутъ	идут	1918-hardsign
идущій	идущий	1918-i
идіотъ	идиот	1918-i
избираніе	избирание	1918-i
избирающихъ	избирающих	1918-hardsign
избирающій	избирающий	1918-i
избранныхъ	избранных	1918-hardsign
избранію	избранию	1918-i
избранія	избрания	1918-i
избыткомъ	избытком	1918-hardsign
избытокъ	избыток	1918-hardsign
избѣгаемый	избегаемый	1918-yat
избѣганіе	избегание	1918-yat
избѣгать	избегать	1918-yat
избѣгаютъ	избегают	1918-yat
избѣгающій	избегающий	1918-yat
избѣгая	избегая	1918-yat
избѣгнули	избегнули	1918-yat
избѣгнуть	избегнуть	1918-yat
избѣжаніе	избежание	1918-yat
изваяніи	изваянии	1918-i
изверганіе	извергание	1918-i
извергающій	извергающий	1918-i
изверженіе	извержение	1918-i
изверженія	извержения	1918-i
извивающійся	извивающийся	1918-i
извлеканіе	извлекание	1918-i
извлеченіе	извлечение	1918-i
извлеченія	извлечения	1918-i
извѣданный	изведанный	1918-yat
извѣстить	известить	1918-yat
извѣстнаго	известнаго	1918-yat
извѣстная	известная	1918-yat
извѣстное	известное	1918-yat
извѣстной	известной	1918-yat
извѣстному	известному	1918-yat
извѣстномъ	известном	1918-yat
извѣстности	известности	1918-yat
извѣстность	известность	1918-yat
извѣстные	известные	1918-yat
извѣстный	известный	1918-yat
извѣстными	известными	1918-yat
извѣстнымъ	известным	1918-yat
извѣстныхъ	известных	1918-yat
извѣстіе	известие	1918-yat
извѣстія	известия	1918-yat
извѣстіями	известиями	1918-yat
извѣщать	извещать	1918-yat
извѣщающій	извещающий	1918-yat
извѣщенный	извещенный	1918-yat
извѣщеніе	извещение	1918-yat
изгибаніе	изгибание	1918-i
изгибъ	изгиб	1918-hardsign
изгнанникъ	изгнанник	1918-hardsign
изгнаніе	изгнание	1918-i
изгнаніи	изгнании	1918-i
изготовленіе	изготовление	1918-i
издаваемомъ	издаваемом	1918-hardsign
издающій	издающий	1918-i
издерживаніе	издерживание	1918-i
издерживающій	издерживающий	1918-i
излагающій	излагающий	1918-i
изливающій	изливающий	1918-i
изливающіймасло	изливающиймасло	1918-i
излишекъ	излишек	1918-hardsign
излишкомъ	излишком	1918-hardsign
излишній	излишний	1918-i
изложенныйі	изложенныйи	1918-i
изложеніе	изложение	1918-i
изложеніемъ	изложением	1918-i
изложенія	изложения	1918-i
изліяніе	излияние	1918-i
излѣченіе	излечение	1918-yat
излѣчивать	излечивать	1918-yat
излѣчивающій	излечивающий	1918-yat
измалывающій	измалывающий	1918-i
измѣна	измена	1918-yat
измѣненный	измененный	1918-yat
измѣненіе	изменение	1918-yat
измѣненію	изменению	1918-yat
измѣненіямъ	изменениям	1918-yat
измѣнившеюся	изменившеюся	1918-yat
измѣнившимся	изменившимся	1918-yat
измѣнившійся	изменившийся	1918-yat
измѣнникъ	изменник	1918-yat
измѣнчивость	изменчивость	1918-yat
измѣнчивый	изменчивый	1918-yat
измѣны	измены	1918-yat
измѣняющій	изменяющий	1918-yat
измѣренію	измерению	1918-yat
измѣреніяхъ	измерениях	1918-yat
изнемогающій	изнемогающий	1918-i
изнемогшій	изнемогший	1918-i
изнеможеніе	изнеможение	1918-i
изнеможеніи	изнеможении	1918-i
изнеможенія	изнеможения	1918-i
изнуреніе	изнурение	1918-i
изнывающій	изнывающий	1918-i
изнѣженный	изнеженный	1918-yat
изобилующій	изобилующий	1918-i
изобиліе	изобилие	1918-i
изобиліи	изобилии	1918-i
изображеніе	изображение	1918-i
изображенія	изображения	1918-i
изображеніями	изображениями	1918-i
изобразкающій	изобразкающий	1918-i
изреченіе	изречение	1918-i
изреченіи	изречении	1918-i
изрѣченіе	изречение	1918-yat
изрѣченіемъ	изречением	1918-yat
изслѣдовавшій	изследовавший	1918-yat
изслѣдованный	изследованный	1918-yat
изслѣдованіе	изследование	1918-yat
изслѣдованій	изследований	1918-yat
изслѣдованію	изследованию	1918-yat
изслѣдованія	изследования	1918-yat
изслѣдовать	изследовать	1918-yat
изслѣдываемый	изследываемый	1918-yat
изслѣдывающій	изследывающий	1918-yat
изсушающій	изсушающий	1918-i
изсѣченіе	изсечение	1918-yat
изувѣченный	изувеченный	1918-yat
изувѣченіе	изувечение	1918-yat
изумленіе	изумление	1918-i
изумленіемъ	изумлением	1918-i
изумрудъ	изумруд	1918-hardsign
изучавшій	изучавший	1918-i
изучающимъ	изучающим	1918-hardsign
изучающіе	изучающие	1918-i
изучающій	изучающий	1918-i
изученіе	изучение	1918-i
изученіемъ	изучением	1918-i
изученіи	изучении	1918-i
изученію	изучению	1918-i
изученія	изучения	1918-i
изучившій	изучивший	1918-i
изучилъ	изучил	1918-hardsign
изцѣленіе	изцеление	1918-yat
изчезаніе	изчезание	1918-i
изчезающій	изчезающий	1918-i
изчезновеніе	изчезновение	1918-i
изчезнувшій	изчезнувший	1918-i
изчисленіе	изчисление	1918-i
изъ	из	1918-hardsign
изъявилъ	изъявил	1918-hardsign
изъятіе	изъятие	1918-i
иидійская	иидийская	1918-i
иллюзіи	иллюзии	1918-i
именемъ	именем	1918-hardsign
именующій	именующий	1918-i
именъ	имен	1918-hardsign
императоръ	император	1918-hardsign
имуществомъ	имуществом	1918-hardsign
имуществѣ	имуществе	1918-yat
имъ	им	1918-hardsign
имѣвшая	имевшая	1918-yat
имѣвшій	имевший	1918-yat
имѣвъ	имев	1918-yat
имѣвішій	имевиший	1918-yat
имѣетъ	имеет	1918-yat
имѣла	имела	1918-yat
имѣнощій	именощий	1918-yat
имѣніе	имение	1918-yat
имѣощій	имеощий	1918-yat
имѣть	иметь	1918-yat
имѣюпцій	имеюпций	1918-yat
имѣютъ	имеют	1918-yat
имѣюцій	имеюций	1918-yat
имѣюшій	имеюший	1918-yat
имѣющая	имеющая	1918-yat
имѣющий	имеющий	1918-yat
имѣющимъ	имеющим	1918-yat
имѣющій	имеющий	1918-yat
имѣя	имея	1918-yat
индрѣ	индре	1918-yat
индусъ	индус	1918-hardsign
индіи	индии	1918-i
индій	индий	1918-i
индійскаго	индийскаго	1918-i
индійская	индийская	1918-i
индійскими	индийскими	1918-i
индійскихъ	индийских	1918-i
индійское	индийское	1918-i
индійской	индийской	1918-i
индійскій	индийский	1918-i
иновѣрецъ	иноверец	1918-yat
иновѣрный	иноверный	1918-yat
иноземецъ	иноземец	1918-hardsign
иномъ	ином	1918-hardsign
иносказаніе	иносказание	1918-i
иносказательныхъ	иносказательных	1918-hardsign
инструментовъ	инструментов	1918-hardsign
инструментъ	инструмент	1918-hardsign
инструментѣ	инструменте	1918-yat
инымъ	иным	1918-hardsign
ироническія	ироническия	1918-i
ироніей	иронией	1918-i
иронія	ирония	1918-i
искавъ	искав	1918-hardsign
искаженіе	искажение	1918-i
искаженію	искажению	1918-i
исканнымъ	исканным	1918-hardsign
исканіе	искание	1918-i
исканій	исканий	1918-i
исканія	искания	1918-i
исключающій	исключающий	1918-i
исключающійся	исключающийся	1918-i
исключенныхъ	исключенных	1918-hardsign
исключеніе	исключение	1918-i
исключеніемъ	исключением	1918-i
исключеній	исключений	1918-i
